image,object_id,area_px,mu_F,mu_B,sigma_B_mad,n_bg_px,snr,cnr,weber_contrast
A30_Site5.tif,9,13905,47828.65185185185,31878.280556834492,15622.1562,36923,3.061590937864341,1.0210095898930487,0.5003523093591916
A30_Site5.tif,10,555,20125.64684684685,13981.146486906922,5715.423,3857,3.5212873739724317,1.0750735964650693,0.439484727929125
A30_Site5.tif,11,9703,28425.026383592703,21048.0432232841,8382.6204,13812,3.390947582877401,0.8800330694086782,0.3504830868146647
A30_Site5.tif,12,1161,33643.75710594315,18555.72415684124,9906.733199999999,3647,3.3960495782715934,1.5230079022504293,0.8131201359517424
A30_Site5.tif,13,1056,41055.75,34844.358065333,12573.9306,3949,3.26514844928183,0.49398967850689907,0.17826105227764247
A30_Site5.tif,14,2555,27507.046966731898,17981.87749771451,8001.592199999999,7657,3.4376966832548055,1.1904092624222318,0.5297093960418057
A30_Site5.tif,15,1169,25675.15739948674,16549.21349897541,5715.423,7808,4.492258473159698,1.5967223949120413,0.5514427559394783
A30_Site5.tif,16,399,30412.310776942355,19108.2508361204,7620.563999999999,2691,3.9908215162161818,1.4833626409813132,0.5915800476853658
A31_Site1.tif,1,914,25431.90590809628,14725.48174386921,7541.986199999999,3670,3.3720435484305926,1.419576207155202,0.7270678372663291
A31_Site1.tif,2,4324,22052.227335800184,16819.12940833576,8407.8246,6862,2.6228220003274036,0.6224080753847075,0.31113964346262335
A31_Site1.tif,3,2200,20354.85409090909,18632.6716583472,8393.739899999999,7212,2.42500414992426,0.20517462455083213,0.09242809963805972
A31_Site1.tif,4,487,22302.199178644765,21698.36535330511,8741.409599999999,3071,2.5513275546107863,0.06907739746447339,0.027828539869589736
A31_Site1.tif,5,2787,18190.134912091857,11410.999443269124,4931.1276,8981,3.6888388189457864,1.3747637495344849,0.5940877924427139
A31_Site1.tif,6,3008,22927.24102393617,16230.099978637043,6532.335599999999,9362,3.509807583049021,1.0252291761141108,0.4126370788910819
A31_Site1.tif,7,5142,42085.95118630883,31391.329795993046,15202.580399999999,10931,2.768342615460277,0.703474088537545,0.34068710882319775
A31_Site1.tif,8,3545,18428.760225669957,15318.710863854118,7239.5358,12942,2.5455720829012964,0.429592372733559,0.20302291684036233
A31_Site1.tif,9,955,24989.81884816754,14485.271177266577,6096.4511999999995,3695,4.09907633610297,1.7230594203532266,0.7251881958122897
A31_Site1.tif,10,2039,13859.309955860715,13197.665840305754,6096.4511999999995,9681,2.273340588019139,0.1085293876466815,0.050133419315239465
A31_Site1.tif,11,1943,17530.362840967577,15509.342716557958,7239.5358,8739,2.4214760897989294,0.27916432492906895,0.1303098500912389
A31_Site1.tif,12,1319,15447.278241091737,13827.785014409223,6096.4511999999995,6940,2.5338147939355933,0.265645237458779,0.11711877390296078
A31_Site1.tif,13,946,18541.490486257928,18533.26729694886,6477.479399999999,4654,2.8624545662359506,0.0012695045095868168,0.00044369884582724133
A31_Site1.tif,14,2230,33008.13497757848,20410.375910746814,9525.705,4392,3.465164518273852,1.3225014911566584,0.6172232751574314
A31_Site1.tif,15,1249,25854.323458767012,20689.216663849926,6858.5076,5917,3.7696719121123836,0.753094856220551,0.24965211969284137
A31_Site1.tif,16,1037,23962.70973963356,18727.451777575207,7620.563999999999,5485,3.1444798232259603,0.6869908791595325,0.2795499368645769
A31_Site1.tif,17,1713,27849.91827203736,16776.7734754957,7620.563999999999,5346,3.6545744215258633,1.4530610590669055,0.6600282713901212
A31_Site1.tif,18,15976,25213.459877315974,21295.48110374357,10287.7614,33631,2.4508208245665055,0.38083880654236374,0.18398169801769906
A31_Site1.tif,19,2429,26028.84149855908,24066.46656657813,11811.8742,8659,2.2036165521079663,0.1661357798730441,0.08153980255270825
A31_Site1.tif,20,1061,32842.71065032988,24457.584152457373,14098.043399999999,4985,2.3295935271632504,0.5947723566992678,0.3428436122554067
A31_Site2.tif,1,18592,24758.698795180724,18951.101386067632,9144.6768,16738,2.707443831711324,0.6350795699096485,0.30645170910117264
A31_Site2.tif,2,1588,21090.34571788413,15125.478,5715.423,4000,3.6900760832308004,1.043644139353062,0.3943589563172938
A31_Site2.tif,3,27438,22063.36332823092,18938.92674760133,9144.6768,51070,2.412700176370016,0.34166725068142084,0.16497432099860987
A31_Site2.tif,4,1794,20598.10590858417,15152.521701008329,6096.4511999999995,4562,3.3787043039974445,0.8932383822849118,0.35938468296071596
A31_Site2.tif,5,3156,22129.03548795944,17787.660153452685,8001.592199999999,9775,2.7655790166276892,0.5425639330258959,0.24406668988791255
A31_Site2.tif,6,14002,27540.113698043137,24887.542876299027,10241.800799999999,44745,2.6889913439847657,0.25899457268701415,0.10658227029190363
A31_Site2.tif,7,1732,30617.982678983833,15840.460784313726,6051.973199999999,4080,5.059173540116345,2.4417692224158714,0.9328972241321705
A31_Site2.tif,8,3383,32661.85959207804,20970.4297188755,10655.4462,7221,3.0652737556919374,1.0972257429436942,0.5575198043115681
A31_Site2.tif,9,1762,20338.286606129397,19010.830291433616,9483.4509,6794,2.14460820439403,0.13997608346286486,0.06982631975275912
A31_Site2.tif,10,1116,20564.159498207886,17130.463146889702,8362.6053,3826,2.459061352349524,0.4106012693572992,0.20044387135788674
A31_Site2.tif,11,2049,25886.34699853587,14913.854295762854,6532.335599999999,5971,3.9628011455039522,1.6797196859812624,0.7357248156757863
A31_Site2.tif,12,20474,40687.242893425806,24941.74917608883,13324.126199999999,19723,3.0536518704990403,1.1817280533807282,0.6312906767752103
A31_Site2.tif,13,27121,20370.44249843295,16277.79467103234,8023.8312,42147,2.5387426518154523,0.5100615560551061,0.2514252028673942
A31_Site2.tif,14,2125,29946.691764705884,18205.49417249417,6016.390799999999,4290,4.9775177112258255,1.9515350618833136,0.6449260580877002
A31_Site2.tif,15,11841,40671.423781775185,33348.74759444951,10625.7942,9873,3.827612601581998,0.6891415408100775,0.21957874629577548
A31_Site2.tif,16,833,40391.71428571428,23661.14648622982,10281.831,4212,3.9284553778091658,1.627197315290262,0.7070903267182828
A31_Site2.tif,17,8838,25563.27110205929,23230.39133666905,12192.902399999999,34975,2.0965698127820924,0.19133096360947882,0.10042361024313859
A31_Site2.tif,18,4180,41160.35956937799,21186.55422399763,9513.8442,6759,4.326364685406003,2.0994463358312476,0.9427585597070316
A31_Site2.tif,19,5819,23020.147963567622,20594.863244492026,8016.418199999999,17747,2.8716251309766885,0.30253969523104113,0.11776163261113408
A31_Site2.tif,20,1308,26064.27981651376,18505.037859666834,8382.6204,3962,3.1093236449646064,0.9017755303386884,0.40849643292645166
A31_Site2.tif,21,1309,34251.876241405655,25068.13448275862,10668.7896,3770,3.210474432954751,0.8608044682630562,0.36635122429871153
A31_Site2.tif,22,1827,39427.907498631634,25631.496336752363,11049.817799999999,7507,3.5681952600698947,1.2485645837406283,0.5382600758306708
A31_Site2.tif,23,3076,36717.747074122235,21073.06705103566,10668.7896,4683,3.4416038229948613,1.4663969025194674,0.7424016629942946
A31_Site2.tif,24,2257,44496.868409393,25082.615493958776,9716.2191,5628,4.579648518768705,1.9981283579138556,0.7740123002763593
A31_Site2.tif,25,771,28204.0,18859.407612805648,8382.6204,3967,3.3645803643889627,1.1147579087779287,0.4954870576552131
A31_Site2.tif,26,3871,23913.547920433997,16990.03454968944,6858.5076,5152,3.4866984648962305,1.0094781218489082,0.4075043726657422
A31_Site2.tif,27,87266,39118.30025439461,29171.431285319224,15241.127999999999,33268,2.566627631128677,0.6526333857355481,0.3409798056113149
A31_Site2.tif,28,3756,16667.70899893504,14402.78446332582,6858.5076,5767,2.4302238870320325,0.33023576960181794,0.15725601819390428
A31_Site2.tif,29,7178,18905.50431875174,17995.28257832768,9525.705,20044,1.9846829519423383,0.09555426505682323,0.050581130719212296
A31_Site2.tif,30,7395,44317.57349560514,28030.931617987946,12573.9306,8628,3.5245600524922485,1.2952705399538502,0.5810239238413308
A31_Site3.tif,1,678,17133.333333333332,14686.430132939438,6477.479399999999,3385,2.6450618018649172,0.37775545845658987,0.16660980090077807
A31_Site3.tif,2,30385,23189.98436728649,17110.59002476123,8038.6572,19789,2.8848082198675726,0.7562698832981334,0.35530009974665056
A31_Site3.tif,3,423,16312.087470449173,15681.153689221353,7565.707799999999,2941,2.1560557057764793,0.08339388698397593,0.04023516341537404
A31_Site3.tif,4,595,17567.290756302522,16838.154954954956,8332.212,3885,2.108358591485843,0.08750807124766995,0.043302594809092786
A31_Site3.tif,5,5235,27228.929321872016,20565.58610898766,11034.9918,9157,2.467507889026917,0.6038376225053758,0.324004537364927
A31_Site3.tif,6,25052,27592.065982755867,18872.980506728087,9144.6768,41245,3.0172817023698086,0.9534602115208977,0.4619877328286789
A31_Site3.tif,7,8734,24650.64975956034,22345.88949778545,9838.533599999999,13321,2.505520716983198,0.23425851407089227,0.10314023355401747
A31_Site3.tif,8,1427,27004.110021023127,15170.030009920634,6232.850399999999,4032,4.332545831836395,1.898662610462062,0.7800960184887995
A31_Site3.tif,9,1329,24175.597441685477,19030.981540526933,7620.563999999999,5959,3.1724157741676016,0.675096475950047,0.27032845837195824
A31_Site3.tif,10,2215,21628.841534988715,13959.835695747654,6477.479399999999,5009,3.339083028956499,1.1839490897075216,0.5493621849411627
A31_Site3.tif,11,18956,15605.02210381937,11845.726276298366,5334.3948,13594,2.925359424801126,0.704727709226538,0.31735460872835236
A31_Site3.tif,12,628,34900.0270700637,25606.067865903515,10287.7614,3669,3.3923830183337818,0.9033995679712351,0.3629592506287226
A31_Site3.tif,13,2506,31734.885075818038,26373.966067358826,8763.648599999999,7898,3.6211955230361275,0.6117222692444668,0.20326556099926152
A31_Site3.tif,14,3915,41041.291698595145,32541.465267822234,14098.043399999999,7673,2.911133873978997,0.6029082326960976,0.261199867947407
A31_Site3.tif,15,33201,34665.26011264721,23668.075668551974,11049.817799999999,18211,3.1371793399720884,0.9952367218295022,0.4646421026405059
A31_Site3.tif,16,9528,17339.94752308984,16595.711026898498,8382.6204,13458,2.0685593162573785,0.08878327547677728,0.04484511058216344
A31_Site3.tif,17,1989,14863.102061337355,11794.167114378623,4953.366599999999,7073,3.0006061052108177,0.6195654783460883,0.2602078567476545
A31_Site3.tif,18,2864,16746.367667597766,13067.349531488342,4572.3384,9178,3.662538990456424,0.804625076766273,0.2815427969720479
A31_Site3.tif,19,19252,40127.909515894455,28740.881072254728,18670.3818,14698,2.14928167756446,0.6098979959602984,0.39619622011617234
A31_Site4.tif,1,843,17732.085409252668,14486.253537735849,5334.3948,3392,3.3241044343435973,0.6084723746938893,0.2240628926629908
A31_Site4.tif,2,3840,30485.085677083334,18555.281576565456,9144.6768,12153,3.333642767675507,1.304562682904751,0.6429330674010516
A31_Site4.tif,3,509,26814.339882121807,19402.81588287489,8382.6204,4508,3.198801639889338,0.8841535994207821,0.38198187541348466
A31_Site4.tif,4,1664,22274.36298076923,21198.709597008725,10668.7896,7221,2.0878060038552406,0.10082243854162214,0.05074145569274555
A31_Site4.tif,5,3313,22998.435858738303,20111.94293363393,8382.6204,7097,2.7435855092174837,0.34434255487710363,0.14352133628401215
A31_Site4.tif,6,1950,27320.549743589745,14541.676029962548,6096.4511999999995,4806,4.481385784494582,2.0961167889945935,0.8787758499974863
A31_Site4.tif,7,1708,40529.26112412178,29995.0793814433,16765.2408,4850,2.4174577393542482,0.6283346519348652,0.35119699497084944
A31_Site4.tif,8,1158,28319.71329879102,17402.63320246775,7620.563999999999,3566,3.7162227492287787,1.432581643079035,0.6273234613006103
A31_Site4.tif,9,695,41018.67913669065,28941.678060690618,14098.043399999999,2867,2.909529923610645,0.8566437719996992,0.41728752046340983
A31_Site4.tif,10,1866,30793.44801714898,19997.238362427266,9906.733199999999,4812,3.108335249920519,1.08978504182497,0.5398850310751545
A31_Site4.tif,11,541,27814.43068391867,16885.79751511081,7620.563999999999,2978,3.6499176024087157,1.4340976821129665,0.6472085881061607
A31_Site4.tif,12,84830,40563.304008016035,21775.146544565687,11430.846,85503,3.5485828439977714,1.643636653265551,0.8628257644553297
A31_Site4.tif,13,1113,19518.37646001797,12811.15834445928,4572.3384,3745,4.268795253644237,1.466912010612343,0.5235450171806105
A31_Site4.tif,14,11359,24567.132053877984,21042.98605085924,10287.7614,41723,2.3879959010182823,0.34255712841622854,0.16747366531059263
A31_Site4.tif,15,15967,33663.61990355107,24339.921845412293,11430.846,17427,2.944980616790885,0.81566124310752,0.3830619554718219
A31_Site4.tif,16,737,17039.762550881955,16739.221660941603,7239.5358,4949,2.3537092738540526,0.04151383434555801,0.017954292978952437
A31_Site4.tif,17,2253,23207.339547270305,17805.378807699497,6858.5076,5351,3.383730237061554,0.787629183288057,0.3033892621948503
A31_Site4.tif,18,1584,38271.09659090909,21377.02685088634,8763.648599999999,3836,4.367027745825571,1.9277438554534776,0.7902908976939595
A31_Site4.tif,19,2043,33422.45374449339,19944.708827973234,10287.7614,4633,3.2487586409674023,1.3100755735360516,0.6757554112602703
A31_Site4.tif,20,875,29850.182857142856,25151.001611603544,9525.705,3723,3.133645526195858,0.49331584859434324,0.18683873183680494
A31_Site4.tif,21,31252,21616.97129783694,18523.60213453096,9144.6768,39634,2.3638857633342822,0.3382699280637886,0.16699609184208147
A31_Site4.tif,22,890,24067.32808988764,18652.338713876594,6477.479399999999,3841,3.7155391169365184,0.8359716861473442,0.2903115506893303
A31_Site4.tif,23,1333,43769.818454613654,30309.2,13335.987,3855,3.2820831674911526,1.0093454991073072,0.4441099882085047
A31_Site4.tif,24,4315,33947.46651216686,17149.638386425486,8001.592199999999,6247,4.242588932753214,2.0993107004029,0.9794858496274547
A31_Site4.tif,25,1454,39551.48693259973,24948.178313749744,11430.846,4851,3.4600664668708796,1.277535242696578,0.585345688779039
A31_Site4.tif,26,2506,33914.25738228252,25327.470383801752,9335.1909,6618,3.632947386458502,0.919829823562748,0.33903058096038996
A31_Site4.tif,27,5915,19758.281656804735,15521.2295941291,7239.5358,6677,2.7292194144239805,0.585265710360847,0.2729843043025128
A31_Site4.tif,28,1455,23071.358075601376,18616.05722950499,8001.592199999999,10222,2.8833459015285166,0.5568017882854389,0.2393256956168297
A31_Site4.tif,29,2349,18537.04129416773,14902.916509667824,6858.5076,10085,2.7027806011530418,0.5298710734817307,0.24385326067819932
A31_Site4.tif,30,2965,46757.09780775716,33286.54098073555,18289.3536,5710,2.556519974972303,0.7365244896907808,0.4046847894112396
A31_Site4.tif,31,932,18690.40772532189,15519.216588591898,5334.3948,3629,3.50375411382878,0.5944800217494299,0.20433964038230348
A31_Site4.tif,32,5513,46210.3528024669,24247.523621561613,11430.846,8107,4.042601291490278,1.9213651536278304,0.9057761742467685
A31_Site4.tif,33,673,22624.783060921247,17281.22979723773,7239.5358,3403,3.125170409529572,0.738107167544656,0.3092114002519976
A31_Site4.tif,34,6196,24590.329083279536,23084.66549096451,8763.648599999999,22965,2.805946496217509,0.17180784637043825,0.0652235395355284
A31_Site4.tif,35,1683,20347.589423648245,18589.863578898978,8382.6204,8701,2.4273542702260467,0.20968691899100797,0.09455291790002619
A31_Site4.tif,36,2079,28232.54401154401,19465.363298662705,9906.733199999999,9422,2.8498338898957645,0.8849719212053128,0.45039902817940813
A31_Site4.tif,37,420,27141.64761904762,24279.74947466729,11430.846,4283,2.3744215974061653,0.2503662584884642,0.11787181524937748
A31_Site4.tif,38,374,19934.679144385027,17786.930931923333,7620.563999999999,3026,2.6159060070040576,0.2818358605030909,0.12074866769768511
A31_Site4.tif,39,3429,30650.22922134733,18011.37292092209,9525.705,3427,3.2176336786951887,1.3268158420202987,0.7017153193101049
A31_Site5.tif,1,1059,20556.117091595846,17596.655786873678,7239.5358,5668,2.839424744825138,0.408791583670058,0.16818316733388128
A31_Site5.tif,2,1073,36888.96085740913,27091.37282780411,10668.7896,4431,3.4576519212052466,0.9183411049362,0.3616497433288452
A31_Site5.tif,3,350,13123.888571428572,11693.39703525641,4572.3384,2496,2.8702793676425764,0.3128577570218847,0.12233327337281938
A31_Site5.tif,4,732,29005.539617486338,19094.699160167966,9525.705,3334,3.0449756335573994,1.040431176202493,0.5190362191192543
A31_Site5.tif,5,1071,25977.636788048552,18252.60021574973,8382.6204,4635,3.098987613469597,0.9215539060184098,0.4232293744991379
A31_Site5.tif,6,383,18292.629242819843,11849.103781512606,10287.7614,2380,1.778096179680262,0.6263292091223047,0.5437985505161341
A31_Site5.tif,7,723,26935.59059474412,26782.99522623495,9525.705,4818,2.827674234580626,0.016019325447198893,0.005697472116921413
A31_Site5.tif,8,821,30057.730816077954,19058.164110929854,8001.592199999999,3065,3.7564687208178884,1.3746722439984325,0.5771577283687088
A31_Site5.tif,9,1783,14503.275378575434,13569.148672919577,5715.423,10022,2.537568151744859,0.16343964491415996,0.0688419537711631
A31_Site5.tif,10,1092,24643.522893772893,16679.809550404916,5715.423,3581,4.311758358695371,1.3933725191213395,0.4774462993295914
A31_Site5.tif,11,13224,31674.336584996974,26722.343217640504,13717.0152,25124,2.3091274685599155,0.36101099948863946,0.1853128420297216
A31_Site5.tif,12,776,16594.052835051545,10200.10099009901,5334.3948,3030,3.110765786405693,1.1986274141052606,0.6268518175607005
